vehicle,motor_model,prop_diameter_in,battery,battery_capacity_mah,cells_s,total_mass_g,airframe_mass_g,propulsion_mass_g,total_cost_usd,hover_time_min,mission_feasible,mission_total_time_s,mission_total_energy_mah,mission_energy_remaining_mah,throttle_takeoff1,throttle_cruise1,throttle_takeoff2,throttle_cruise2,throttle_takeoff3,throttle_cruise3
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,Farasis_24S2P_106Ah,106000,24,77733.4,22851.4,54882.0,1728.0,76.28256137841367,True,1031.4379516853671,67221.10303693448,38778.89696306552,54.0,40.5,77.5,66.0,54.0,40.5
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,ZYE_UltraHV_24S_66Ah,66000,24,55331.4,22851.4,32480.0,2498.0,47.84428907136877,True,1026.809373370371,56082.171382814544,9917.828617185456,44.5,40.0,73.5,62.0,44.5,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,Grepow_TARBG_24S_30Ah,30000,24,43676.4,22851.4,20825.0,5302.78,21.747404123349444,False,1024.8540845536377,50861.060910123364,-20861.060910123364,40.0,40.0,71.0,60.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,Amprius_SA08_24S1P_11Ah,11050,24,37031.4,22851.4,14180.0,4640.0,8.010293852100379,False,1024.3236470599275,46865.893566635634,-35815.893566635634,40.0,40.0,69.5,58.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,Amprius_SA08_24S2P_22Ah,22100,24,39731.4,22851.4,16880.0,9280.0,16.020587704200757,False,1024.5965648490508,48212.96781585988,-26112.967815859884,40.0,40.0,70.5,59.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,Amprius_SA88_24S1P_10Ah,10500,24,36778.4,22851.4,13927.0,1944.0,7.611591443172305,False,1024.1288790123765,46856.54758936244,-36356.54758936244,40.0,40.0,69.5,58.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,Amprius_SA88_24S2P_21Ah,21000,24,39224.4,22851.4,16373.0,3888.0,15.22318288634461,False,1024.358876682818,48197.87790790855,-27197.87790790855,40.0,40.0,70.0,59.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,Grepow_NMC811_24S1P_87Ah,87000,24,56752.4,22851.4,33901.0,15378.12,63.06747195771338,True,1027.3886001861463,56127.64674706999,30872.353252930006,45.5,40.0,74.0,62.0,45.5,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,Grepow_NMC811_24S2P_24Ah,24000,24,40863.4,22851.4,18012.0,4242.24,17.397923298679554,False,1024.3090410482766,49521.80000819422,-25521.800008194223,40.0,40.0,70.5,59.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,Amprius_SA88_24S4P_42Ah,42000,24,44119.4,22851.4,21268.0,7776.0,30.44636577268922,False,1024.97171167745,50869.9651762566,-8869.965176256599,40.0,40.0,71.5,60.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,Amprius_SA88_24S6P_63Ah,63000,24,49013.4,22851.4,26162.0,11664.0,45.66954865903383,True,1026.9118612006607,52262.666914736874,10737.333085263126,40.0,40.0,72.5,60.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,Grepow_NMC811_small_24S4P_48Ah,48000,24,47395.4,22851.4,24544.0,8484.48,34.79584659735911,False,1025.8013771527812,52202.933025811464,-4202.933025811464,40.0,40.0,72.0,60.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,YANGDA_XTurbo_24S_44Ah,44000,24,57708.9,23278.9,34430.0,7800.0,19.570535448390952,False,1023.7180493658586,45730.08716540611,-1730.087165406112,40.0,40.0,51.0,43.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,TATTU_NEO_24S_30Ah,30000,24,61878.9,23278.9,38600.0,5668.98,13.343546896630194,False,1024.0541596365215,47147.99864267354,-17147.99864267354,40.0,40.0,52.0,43.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,MAD_24S_55Ah_solid_state,55000,24,61546.9,23278.9,38268.0,9372.0,24.463169310488688,True,1023.97568550572,47139.04892449551,7860.95107550449,40.0,40.0,51.5,43.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,MAD_24S_100Ah_solid_state,100000,24,75183.9,23278.9,51905.0,17040.0,44.47848965543398,True,1025.8924270628975,51638.485511109124,48361.514488890876,40.0,40.0,53.5,45.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,12Sx2_series_24S_66Ah,66000,24,66278.9,23278.9,43000.0,11853.6,29.355803172586427,True,1024.6331188739143,48605.74061928647,17394.259380713527,40.0,40.0,52.5,44.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,12Sx4_2P2S_24S_132Ah,132000,24,87678.9,23278.9,64400.0,23707.2,58.711606345172854,True,1027.0384215420343,56440.73452783731,75559.26547216269,40.0,40.0,55.5,46.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,Farasis_24S1P_53Ah,53000,24,66579.9,23278.9,43301.0,864.0,23.57359951738001,True,1024.8664222358445,48617.48763326168,4382.512366738323,40.0,40.0,52.5,44.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,Farasis_24S2P_106Ah,106000,24,88280.9,23278.9,65002.0,1728.0,47.14719903476002,True,1027.4418979320096,56463.878802245046,49536.121197754954,40.0,40.0,55.5,46.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,ZYE_UltraHV_24S_66Ah,66000,24,65878.9,23278.9,42600.0,2498.0,29.355803172586427,True,1024.3912344572027,48593.57576373453,17406.42423626547,40.0,40.0,52.5,44.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,Grepow_TARBG_24S_30Ah,30000,24,54223.9,23278.9,30945.0,5302.78,13.343546896630194,False,1023.7731164374363,44378.78888881851,-14378.788888818512,40.0,40.0,50.5,42.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,Amprius_SA08_24S1P_11Ah,11050,24,47578.9,23278.9,24300.0,4640.0,4.914873106925454,False,1022.0737793066669,43002.55030207815,-31952.550302078147,40.0,40.0,50.0,42.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,Amprius_SA08_24S2P_22Ah,22100,24,50278.9,23278.9,27000.0,9280.0,9.829746213850909,False,1023.4427352385292,43063.72689311851,-20963.72689311851,40.0,40.0,50.0,42.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,Amprius_SA88_24S1P_10Ah,10500,24,47325.9,23278.9,24047.0,1944.0,4.670241413820568,False,1021.9981390076875,42999.12133013563,-32499.121330135633,40.0,40.0,50.0,42.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,Amprius_SA88_24S2P_21Ah,21000,24,49771.9,23278.9,26493.0,3888.0,9.340482827641136,False,1023.0032470761524,43044.26553190177,-22044.265531901772,40.0,40.0,50.0,42.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,Grepow_NMC811_24S1P_87Ah,87000,24,67299.9,23278.9,44021.0,15378.12,38.69628600022756,True,1023.9272140810401,50027.202133829574,36972.797866170426,40.0,40.0,52.5,44.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,Grepow_NMC811_24S2P_24Ah,24000,24,51410.9,23278.9,28132.0,4242.24,10.674837517304155,False,1022.4160271080544,44316.251610381165,-20316.251610381165,40.0,40.0,50.5,42.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,Amprius_SA88_24S4P_42Ah,42000,24,54666.9,23278.9,31388.0,7776.0,18.68096565528227,False,1022.696203351083,45676.359322094395,-3676.359322094395,40.0,40.0,50.5,43.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,Amprius_SA88_24S6P_63Ah,63000,24,59560.9,23278.9,36282.0,11664.0,28.021448482923407,True,1023.2246305028086,47102.35206623438,15897.64793376562,40.0,40.0,51.5,43.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_PLUS_coaxial_axis,73.0,Grepow_NMC811_small_24S4P_48Ah,48000,24,57942.9,23278.9,34664.0,8484.48,21.34967503460831,True,1023.8700796659919,45737.28648892728,2262.7135110727177,40.0,40.0,51.0,43.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,YANGDA_XTurbo_24S_44Ah,44000,24,51242.4,23076.4,28166.0,7800.0,23.409821106542246,False,1023.3851791087164,46661.34970405954,-2661.3497040595394,40.0,40.0,54.0,46.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,TATTU_NEO_24S_30Ah,30000,24,55412.4,23076.4,32336.0,5668.98,15.961241663551531,False,1023.9834638419827,48148.59776612546,-18148.59776612546,40.0,40.0,54.5,46.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,MAD_24S_55Ah_solid_state,55000,24,55080.4,23076.4,32004.0,9372.0,29.26227638317781,True,1023.8706776552724,48143.15174135973,6856.848258640268,40.0,40.0,54.5,46.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,MAD_24S_100Ah_solid_state,100000,24,68717.4,23076.4,45641.0,17040.0,53.204138878505105,True,1026.1889221905467,52881.87046455504,47118.12953544496,40.0,40.0,56.5,48.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,12Sx2_series_24S_66Ah,66000,24,59812.4,23076.4,36736.0,11853.6,35.11473165981337,True,1024.6900486329007,49681.646964695756,16318.353035304244,40.0,40.0,55.0,47.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,12Sx4_2P2S_24S_132Ah,132000,24,81212.4,23076.4,58136.0,23707.2,70.22946331962675,True,1027.6361909726375,58012.90804686916,73987.09195313085,41.5,40.0,58.0,49.5,41.5,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,Farasis_24S1P_53Ah,53000,24,60113.4,23076.4,37037.0,864.0,28.198193605607706,True,1024.812624245562,49687.75491339281,3312.2450866071886,40.0,40.0,55.0,47.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,Farasis_24S2P_106Ah,106000,24,81814.4,23076.4,58738.0,1728.0,56.39638721121541,True,1028.036311344831,58036.29610030426,47963.70389969574,41.5,40.0,58.0,49.5,41.5,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,ZYE_UltraHV_24S_66Ah,66000,24,59412.4,23076.4,36336.0,2498.0,35.11473165981337,True,1024.539019601838,49674.162763973836,16325.837236026164,40.0,40.0,55.0,47.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,Grepow_TARBG_24S_30Ah,30000,24,47757.4,23076.4,24681.0,5302.78,15.961241663551531,False,1023.0221495782763,45224.049698655566,-15224.049698655566,40.0,40.0,53.5,45.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,Amprius_SA08_24S1P_11Ah,11050,24,41112.4,23076.4,18036.0,4640.0,5.879057346074815,False,1022.4276335097011,42464.39884442829,-31414.398844428288,40.0,40.0,52.5,44.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,Amprius_SA08_24S2P_22Ah,22100,24,43812.4,23076.4,20736.0,9280.0,11.75811469214963,False,1022.6205471095191,43816.8133850973,-21716.813385097303,40.0,40.0,52.5,45.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,Amprius_SA88_24S1P_10Ah,10500,24,40859.4,23076.4,17783.0,1944.0,5.586434582243036,False,1022.3320048024448,42460.175614024985,-31960.175614024985,40.0,40.0,52.5,44.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,Amprius_SA88_24S2P_21Ah,21000,24,43305.4,23076.4,20229.0,3888.0,11.172869164486071,False,1022.4627169492351,43809.69732703869,-22809.697327038688,40.0,40.0,52.5,45.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,Grepow_NMC811_24S1P_87Ah,87000,24,60833.4,23076.4,37757.0,15378.12,46.28760082429944,True,1025.151615425976,49704.811249608385,37295.188750391615,40.0,40.0,55.0,47.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,Grepow_NMC811_24S2P_24Ah,24000,24,44944.4,23076.4,21868.0,4242.24,12.768993330841225,False,1022.9172975304621,43835.25130505624,-19835.25130505624,40.0,40.0,53.0,45.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,Amprius_SA88_24S4P_42Ah,42000,24,48200.4,23076.4,25124.0,7776.0,22.345738328972143,False,1023.1778778029416,45231.26836753674,-3231.268367536737,40.0,40.0,53.5,45.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,Amprius_SA88_24S6P_63Ah,63000,24,53094.4,23076.4,30018.0,11664.0,33.51860749345822,True,1024.1242307212217,46696.602081152574,16303.397918847426,40.0,40.0,54.0,46.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,HOBBYWING_H15MD_coaxial_axis,64.0,Grepow_NMC811_small_24S4P_48Ah,48000,24,51476.4,23076.4,28400.0,8484.48,25.53798666168245,True,1023.4626773792488,46665.01240213508,1334.9875978649216,40.0,40.0,54.0,46.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,YANGDA_XTurbo_24S_44Ah,44000,24,42341.4,22311.4,20030.0,11200.0,28.16619373703088,True,1023.6762722431916,43855.26480207203,144.73519792797015,40.0,40.0,61.5,50.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,TATTU_NEO_24S_30Ah,30000,24,46511.4,22311.4,24200.0,9068.98,19.204223002521054,False,1024.0298660108638,45792.784157873844,-15792.784157873844,40.0,40.0,62.5,51.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,MAD_24S_55Ah_solid_state,55000,24,46179.4,22311.4,23868.0,12772.0,35.2077421712886,True,1024.9518817964265,44857.39729633536,10142.602703664641,40.0,40.0,62.0,51.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,MAD_24S_100Ah_solid_state,100000,24,59816.4,22311.4,37505.0,20440.0,64.01407667507019,True,1027.365049959827,50173.47076975597,49826.52923024403,40.0,40.0,65.0,53.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,12Sx2_series_24S_66Ah,66000,24,50911.4,22311.4,28600.0,15253.6,42.24929060554632,True,1025.3227128073422,46862.85423171856,19137.145768281443,40.0,40.0,63.0,52.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,12Sx4_2P2S_24S_132Ah,132000,24,72311.4,22311.4,50000.0,27107.2,84.49858121109264,True,1027.800480118241,56094.18362849311,75905.8163715069,43.0,40.0,68.0,56.0,43.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Farasis_24S1P_53Ah,53000,24,51212.4,22311.4,28901.0,4264.0,33.9274606377872,True,1025.4785064889672,46873.896680439444,6126.103319560556,40.0,40.0,63.5,52.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Farasis_24S2P_106Ah,106000,24,72913.4,22311.4,50602.0,5128.0,67.8549212755744,True,1028.1224736480078,56111.27177156923,49888.72822843077,43.0,40.0,68.0,56.0,43.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,ZYE_UltraHV_24S_66Ah,66000,24,50511.4,22311.4,28200.0,5898.0,42.24929060554632,True,1025.0746173482953,46851.09318010357,19148.90681989643,40.0,40.0,63.0,52.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Grepow_TARBG_24S_30Ah,30000,24,38856.4,22311.4,16545.0,8702.779999999999,19.204223002521054,False,1022.9730646026931,42913.681786765366,-12913.681786765366,40.0,40.0,60.5,50.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Amprius_SA08_24S1P_11Ah,11050,24,32211.4,22311.4,9900.0,8040.0,7.073555472595255,False,1022.2596669166835,40237.27966015264,-29187.279660152642,40.0,40.0,59.0,48.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Amprius_SA08_24S2P_22Ah,22100,24,34911.4,22311.4,12600.0,12680.0,14.14711094519051,False,1022.6302059580952,41133.2251488125,-19033.225148812497,40.0,40.0,60.0,49.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Amprius_SA88_24S1P_10Ah,10500,24,31958.4,22311.4,9647.0,5344.0,6.721478050882369,False,1022.1506058855797,40232.78129384236,-29732.78129384236,40.0,40.0,59.0,48.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Amprius_SA88_24S2P_21Ah,21000,24,34404.4,22311.4,12093.0,7288.0,13.442956101764738,False,1022.4793330072237,41123.683336947885,-20123.683336947885,40.0,40.0,59.5,49.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Grepow_NMC811_24S1P_87Ah,87000,24,51932.4,22311.4,29621.0,18778.120000000003,55.69224670731106,True,1024.9299842732114,47885.49062684045,39114.50937315955,40.0,40.0,63.5,52.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Grepow_NMC811_24S2P_24Ah,24000,24,36043.4,22311.4,13732.0,7642.24,15.363378402016844,False,1023.3921065571136,41165.89155040986,-17165.891550409862,40.0,40.0,60.0,49.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Amprius_SA88_24S4P_42Ah,42000,24,39299.4,22311.4,16988.0,11176.0,26.885912203529475,False,1023.0736799489613,42921.24482593711,-921.2448259371085,40.0,40.0,61.0,50.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Amprius_SA88_24S6P_63Ah,63000,24,44193.4,22311.4,21882.0,15064.0,40.328868305294215,True,1023.744787753023,44802.00938420664,18197.99061579336,40.0,40.0,62.0,51.0,40.0,40.0
TailSitter_Quad_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Grepow_NMC811_small_24S4P_48Ah,48000,24,42575.4,22311.4,20264.0,11884.48,30.726756804033688,True,1023.7953806757644,43860.57627578947,4139.42372421053,40.0,40.0,61.5,50.5,40.0,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,YANGDA_XTurbo_24S_44Ah,44000,24,51203.9,22693.9,28510.0,25087.0,39.473684210526315,False,1028.457433069056,59009.272031259905,-15009.272031259905,44.5,40.0,88.5,67.5,44.5,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,TATTU_NEO_24S_30Ah,30000,24,55373.9,22693.9,32680.0,22955.98,26.913875598086126,False,1028.9175818640306,61852.14429854004,-31852.144298540043,46.0,40.0,90.0,70.0,46.0,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,MAD_24S_55Ah_solid_state,55000,24,55041.9,22693.9,32348.0,26659.0,49.3421052631579,False,1028.659326597881,61836.44483064389,-6836.4448306438935,46.0,40.0,89.5,70.0,46.0,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,MAD_24S_100Ah_solid_state,100000,24,68678.9,22693.9,45985.0,34327.0,74.58384948629882,True,1030.8599970651096,70217.15189215059,29782.848107849408,51.5,42.5,93.0,72.0,51.5,42.5
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,12Sx2_series_24S_66Ah,66000,24,59773.9,22693.9,37080.0,29140.6,59.21052631578948,True,1030.8807597980456,64768.6228812727,1231.3771187273014,47.5,40.0,90.5,71.0,47.5,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,12Sx4_2P2S_24S_132Ah,132000,24,81173.9,22693.9,58480.0,40994.2,78.49459366401864,True,1030.944634828081,79012.68352059423,52987.31647940577,58.0,45.5,100.0,73.5,58.0,45.5
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Farasis_24S1P_53Ah,53000,24,60074.9,22693.9,37381.0,18151.0,47.28250042326021,False,1029.972537839564,64900.320062626306,-11900.320062626306,47.5,40.5,90.5,71.0,47.5,40.5
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Farasis_24S2P_106Ah,106000,24,81775.9,22693.9,59082.0,19015.0,62.39412433536911,True,1031.8515890843871,79055.64177628886,26944.35822371114,58.0,45.5,100.0,73.5,58.0,45.5
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,ZYE_UltraHV_24S_66Ah,66000,24,59373.9,22693.9,36680.0,19785.0,59.21052631578948,True,1030.1736198945378,64745.83736121416,1254.1626387858414,47.5,40.0,90.5,71.0,47.5,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Grepow_TARBG_24S_30Ah,30000,24,47718.9,22693.9,25025.0,22589.78,26.913875598086126,False,1027.5509241010311,57106.69590914897,-27106.69590914897,43.5,40.0,87.5,65.5,43.5,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Amprius_SA08_24S1P_11Ah,11050,24,41073.9,22693.9,18380.0,21927.0,9.913277511961724,False,1027.0168389312742,53456.262331944374,-42406.262331944374,41.0,40.0,82.0,63.5,41.0,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Amprius_SA08_24S2P_22Ah,22100,24,43773.9,22693.9,21080.0,26567.0,19.826555023923447,False,1027.725104304426,54637.772925885074,-32537.772925885074,42.0,40.0,84.0,64.0,42.0,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Amprius_SA88_24S1P_10Ah,10500,24,40820.9,22693.9,18127.0,19231.0,9.419856459330145,False,1026.820427026502,53445.24721825763,-42945.24721825763,41.0,40.0,81.5,63.5,41.0,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Amprius_SA88_24S2P_21Ah,21000,24,43266.9,22693.9,20573.0,21175.0,18.83971291866029,False,1027.136169187203,54604.16120645772,-33604.16120645772,42.0,40.0,83.5,64.0,42.0,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Grepow_NMC811_24S1P_87Ah,87000,24,60794.9,22693.9,38101.0,32665.120000000003,76.40258331664609,True,1030.6989110345482,64946.492830115094,22053.507169884906,48.0,40.5,91.0,71.0,48.0,40.5
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Grepow_NMC811_24S2P_24Ah,24000,24,44905.9,22693.9,22212.0,21529.239999999998,21.5311004784689,False,1027.1921215016926,55605.21544961282,-31605.21544961282,42.5,40.0,85.0,64.5,42.5,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Amprius_SA88_24S4P_42Ah,42000,24,48161.9,22693.9,25468.0,25063.0,37.67942583732058,False,1027.99929996278,57133.44186043223,-15133.441860432227,43.5,40.0,88.0,65.5,43.5,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Amprius_SA88_24S6P_63Ah,63000,24,53055.9,22693.9,30362.0,28951.0,56.51913875598086,True,1028.5416007348047,60423.811999112906,2576.188000887094,45.0,40.0,89.0,69.0,45.0,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Grepow_NMC811_small_24S4P_48Ah,48000,24,51437.9,22693.9,28744.0,25771.48,43.0622009569378,False,1028.197609710732,59409.77308742811,-11409.773087428111,44.5,40.0,89.0,68.0,44.5,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,YANGDA_XTurbo_24S_44Ah,44000,24,54988.4,22806.4,32182.0,32887.0,32.640949554896146,False,1027.9043885482256,56403.15406327643,-12403.15406327643,43.5,40.0,75.0,57.0,43.5,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,TATTU_NEO_24S_30Ah,30000,24,59158.4,22806.4,36352.0,30755.98,22.25519287833828,False,1027.7741623083052,58800.53613788718,-28800.536137887182,44.5,40.0,77.5,58.5,44.5,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,MAD_24S_55Ah_solid_state,55000,24,58826.4,22806.4,36020.0,34459.0,40.80118694362018,False,1027.594472776868,58788.69544513926,-3788.6954451392594,44.5,40.0,77.0,58.5,44.5,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,MAD_24S_100Ah_solid_state,100000,24,72463.4,22806.4,49657.0,42127.0,73.77639397584647,True,1030.13583390501,65693.21397446246,34306.78602553754,48.0,40.5,80.5,63.0,48.0,40.5
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,12Sx2_series_24S_66Ah,66000,24,63558.4,22806.4,40752.0,36940.6,48.961424332344215,True,1028.3082117496838,61178.16517064118,4821.834829358821,45.5,40.0,79.0,60.0,45.5,40.0
TailSitter_Quad_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,12Sx4_2P2S_24S_132Ah,132000,24,84958.4,22806.4,62152.0,48794.2,79.09062475989003,True,1030.8090217021222,73547.88992346487,58452.11007653513,51.0,43.5,82.5,66.5,51.0,43.5
